sample_num,K,t,resid
1.0,1.0,0.010000000000000023,56.131622695691675
1.0,2.0,0.010000000000000023,5.950743255581223
1.0,3.0,0.010000000000000023,1.5844637049419292
1.0,4.0,0.010000000000000023,0.5985560610320233
1.0,5.0,0.010000000000000023,0.24597371989529065
1.0,6.0,0.010000000000000023,0.10435712030480954
1.0,7.0,0.010000000000000023,0.04590553009696357
1.0,8.0,0.010000000000000023,0.020615835884172453
1.0,9.0,0.010000000000000023,0.009368336234078163
1.0,10.0,0.010000000000000023,0.00428553189367082
1.0,1.0,0.012500000000000028,87.70566046201826
1.0,2.0,0.012500000000000028,4.9448932410087565
1.0,3.0,0.012500000000000028,1.1789625464563802
1.0,4.0,0.012500000000000028,0.36900640945729285
1.0,5.0,0.012500000000000028,0.12235728742005457
1.0,6.0,0.012500000000000028,0.04194832262072778
1.0,7.0,0.012500000000000028,0.014768340467788967
1.0,8.0,0.012500000000000028,0.005253715282334326
1.0,9.0,0.012500000000000028,0.0018794743520841014
1.0,10.0,0.012500000000000028,0.0006747716759144887
1.0,1.0,0.015000000000000034,126.29615106530622
1.0,2.0,0.015000000000000034,9.282306494607747
1.0,3.0,0.015000000000000034,1.3644824377967375
1.0,4.0,0.015000000000000034,0.24862645004668768
1.0,5.0,0.015000000000000034,0.057744173930467164
1.0,6.0,0.015000000000000034,0.014228477435835628
1.0,7.0,0.015000000000000034,0.0037330985071425257
1.0,8.0,0.015000000000000034,0.0009987015379147245
1.0,9.0,0.015000000000000034,0.0002694826144370649
1.0,10.0,0.015000000000000034,7.308160220796999e-05
1.0,1.0,0.016666666666666694,155.9211741546989
1.0,2.0,0.016666666666666694,18.639714866405935
1.0,3.0,0.016666666666666694,3.494884249346279
1.0,4.0,0.016666666666666694,0.6284174770742864
1.0,5.0,0.016666666666666694,0.12769841943232638
1.0,6.0,0.016666666666666694,0.023032364982204477
1.0,7.0,0.016666666666666694,0.004472452703454136
1.0,8.0,0.016666666666666694,0.000915093269118884
1.0,9.0,0.016666666666666694,0.00019586444510599361
1.0,10.0,0.016666666666666694,4.35277040399885e-05
1.0,1.0,0.01750000000000004,171.90309450555574
1.0,2.0,0.01750000000000004,26.05604990956319
1.0,3.0,0.01750000000000004,6.08044320035617
1.0,4.0,0.01750000000000004,1.3993379615288688
1.0,5.0,0.01750000000000004,0.35734196150592656
1.0,6.0,0.01750000000000004,0.08324014681949102
1.0,7.0,0.01750000000000004,0.020748197092364376
1.0,8.0,0.01750000000000004,0.005471618008303127
1.0,9.0,0.01750000000000004,0.0015217348224522385
1.0,10.0,0.01750000000000004,0.00044379986508631523
1.0,1.0,0.020000000000000046,224.5264907827667
1.0,2.0,0.020000000000000046,61.94826172272622
1.0,3.0,0.020000000000000046,25.30131339634855
1.0,4.0,0.020000000000000046,11.396422298976091
1.0,5.0,0.020000000000000046,5.585323148242562
1.0,6.0,0.020000000000000046,2.76827154582099
1.0,7.0,0.020000000000000046,1.4415555959460307
1.0,8.0,0.020000000000000046,0.7452620714599677
